"Zip Code","Place Name",State,County,Lat,Long
0561938,07Mattoon,02IL,05Coles,0739.4802,08-88.3762
0561940,07Metcalf,02IL,05Edgar,0739.8008,08-87.7955
0561941,07Murdock,02IL,07Douglas,0739.8009,08-88.0784
0561942,06Newman,02IL,07Douglas,0739.7848,08-88.0001
0561943,07Oakland,02IL,05Coles,0739.6516,08-88.0253
0561944,05Paris,02IL,05Edgar,0739.6132,08-87.6976
0561949,06Redmon,02IL,05Edgar,0739.6453,08-87.8617
0561951,08Sullivan,02IL,08Moultrie,0739.5934,08-88.6038
0561953,07Tuscola,02IL,07Douglas,0739.7995,08-88.2816
0561955,09Vermilion,02IL,05Edgar,0739.5811,08-87.5889
0561956,11Villa Grove,02IL,07Douglas,0739.8687,08-88.1616
0561957,07Windsor,02IL,06Shelby,0739.4302,08-88.5857
0562001,08Alhambra,02IL,07Madison,0738.8822,08-89.7441
0562002,05Alton,02IL,07Madison,0738.9087,08-90.1568
0562006,09Batchtown,02IL,07Calhoun,0739.0725,08-90.6591
0562009,05Benld,02IL,08Macoupin,0739.0939,08-89.8031
0562010,08Bethalto,02IL,07Madison,0738.9074,08-90.0344
0562011,07Bingham,02IL,07Fayette,0739.1128,08-89.2125
0562012,08Brighton,02IL,06Jersey,0739.0361,08-90.1443
0562013,08Brussels,02IL,07Calhoun,0738.9495,08-90.5887
0562014,11Bunker Hill,02IL,08Macoupin,0739.0408,08-89.9624
0562015,06Butler,02IL,10Montgomery,0739.2114,08-89.5305
0562016,10Carrollton,02IL,06Greene,0739.3009,08-90.4092
0562017,07Coffeen,02IL,10Montgomery,0739.0908,08-89.3945
0562018,13Cottage Hills,02IL,07Madison,0738.9124,08-90.0826
0562019,10Donnellson,02IL,04Bond,0739.0344,08-89.4909
0562021,06Dorsey,02IL,07Madison,0738.9832,08-89.9786
0562022,03Dow,02IL,06Jersey,0739.0312,08-90.3011
0562023,10Eagarville,02IL,08Macoupin,0739.1118,08-89.7855
0562024,10East Alton,02IL,07Madison,0738.8803,07-90.083
0562025,12Edwardsville,02IL,07Madison,0638.805,08-89.9637
0562026,12Edwardsville,02IL,07Madison,0738.8114,08-89.9532
0562027,06Eldred,02IL,06Greene,0739.2836,08-90.5329
0562028,05Elsah,02IL,06Jersey,0738.9594,08-90.3541
0562030,08Fidelity,02IL,06Jersey,0739.1546,08-90.1642
0562031,07Fieldon,02IL,06Jersey,0739.1086,08-90.5297
0562032,08Fillmore,02IL,10Montgomery,0739.1039,08-89.2946
0562033,09Gillespie,02IL,08Macoupin,0739.1341,08-89.8442
0562034,11Glen Carbon,02IL,07Madison,0738.7609,08-89.9706
0562035,07Godfrey,02IL,07Madison,0638.946,07-90.206
0562036,12Golden Eagle,02IL,07Calhoun,0738.8961,08-90.5602
0562037,07Grafton,02IL,06Jersey,0739.0021,08-90.4323
0562040,12Granite City,02IL,07Madison,0738.7261,08-90.1106
0562044,10Greenfield,02IL,06Greene,0739.3491,08-90.2089
0562045,07Hamburg,02IL,07Calhoun,0739.2235,08-90.6995
0562046,05Hamel,02IL,07Madison,0738.8901,08-89.8457
0562047,06Hardin,02IL,07Calhoun,0739.1547,07-90.624
0562048,08Hartford,02IL,07Madison,0738.8278,08-90.0926
0562049,09Hillsboro,02IL,10Montgomery,0739.1494,08-89.4881
0562050,08Hillview,02IL,06Greene,0739.4674,08-90.5128
0562051,06Irving,02IL,10Montgomery,0739.2089,08-89.4104
0562052,11Jerseyville,02IL,06Jersey,0739.1213,08-90.3338
0562053,10Kampsville,02IL,07Calhoun,0739.3064,08-90.6269
0562054,04Kane,02IL,06Greene,0739.2037,08-90.3719
0562056,10Litchfield,02IL,10Montgomery,0739.1793,08-89.6499
0562058,10Livingston,02IL,07Madison,0638.969,08-89.7668
0562059,07Lovejoy,02IL,09St. Clair,0538.44,08-89.9835
0562060,07Madison,02IL,07Madison,0738.6811,08-90.1566
0562061,06Marine,02IL,07Madison,0738.7793,08-89.7786
0562062,09Maryville,02IL,07Madison,0738.7138,08-89.9658
0562063,06Medora,02IL,06Jersey,0739.1986,08-90.1542
0562065,07Michael,02IL,07Calhoun,0739.2353,08-90.6235
0562067,04Moro,02IL,07Madison,0738.9318,08-89.9618
0562069,11Mount Olive,02IL,08Macoupin,0739.0705,08-89.7448
0562070,06Mozier,02IL,07Calhoun,0739.2925,08-90.7493
0562071,20National Stock Yards,02IL,09St. Clair,0738.6516,08-90.1639
0562074,11New Douglas,02IL,07Madison,0738.9676,08-89.7392
0562075,07Nokomis,02IL,10Montgomery,0739.3036,08-89.2853
0562076,06Ohlman,02IL,10Montgomery,0739.3434,08-89.2191
0562077,06Panama,02IL,10Montgomery,0739.0317,08-89.5237
0562078,09Patterson,02IL,06Greene,0739.4806,08-90.4829
0562079,05Piasa,02IL,08Macoupin,0739.1159,08-90.1237
0562080,06Ramsey,02IL,07Fayette,0739.1445,08-89.1087
0562081,10Rockbridge,02IL,06Greene,0739.2831,08-90.2558
0562082,09Roodhouse,02IL,06Greene,0739.4846,08-90.3498
0562083,08Rosamond,02IL,09Christian,0739.3743,08-89.1983
0562084,06Roxana,02IL,07Madison,0738.8482,08-90.0798
0562085,11Sawyerville,02IL,08Macoupin,0739.0828,08-89.8043
0562086,07Sorento,02IL,04Bond,0738.9693,08-89.5653
0562087,12South Roxana,02IL,07Madison,0738.8225,08-90.0583
0562088,08Staunton,02IL,08Macoupin,0739.0135,08-89.7857
0562089,14Taylor Springs,02IL,10Montgomery,0739.1309,07-89.492
0562090,06Venice,02IL,07Madison,0738.6706,08-90.1689
0562091,10Walshville,02IL,10Montgomery,0739.0473,07-89.635
0562092,10White Hall,02IL,06Greene,0739.4288,08-90.4019
0562093,11Wilsonville,02IL,08Macoupin,0739.0695,08-89.8565
0562094,04Witt,02IL,10Montgomery,0739.2469,08-89.3414
0562095,10Wood River,02IL,07Madison,0738.8643,08-90.0875
0562097,06Worden,02IL,07Madison,0738.9449,08-89.8532
0562098,07Wrights,02IL,06Greene,0739.3762,08-90.2933
0562201,16East Saint Louis,02IL,09St. Clair,0738.6427,08-90.1387
0562202,16East Saint Louis,02IL,09St. Clair,0738.6163,08-90.1591
0562203,16East Saint Louis,02IL,09St. Clair,0738.5992,08-90.0744
0562204,16East Saint Louis,02IL,09St. Clair,0738.6308,07-90.095
0562205,16East Saint Louis,02IL,09St. Clair,0738.6149,08-90.1275
0562206,16East Saint Louis,02IL,09St. Clair,0738.5514,08-90.1544
0562207,16East Saint Louis,02IL,09St. Clair,0638.587,08-90.1278
0562208,16Fairview Heights,02IL,09St. Clair,0638.596,08-90.0071
0562214,10Addieville,02IL,10Washington,0738.3815,08-89.5794
0562215,06Albers,02IL,07Clinton,0638.532,08-89.6202
0562216,07Aviston,02IL,07Clinton,0738.6089,08-89.6034
0562217,07Baldwin,02IL,08Randolph,0738.1754,08-89.8414
0562218,08Bartelso,02IL,07Clinton,0738.5385,08-89.4578
0562219,10Beckemeyer,02IL,07Clinton,0738.6058,08-89.4319
0562220,10Belleville,02IL,09St. Clair,0738.5127,08-89.9847
0562221,10Belleville,02IL,09St. Clair,0738.5396,08-89.9583
0562222,10Belleville,02IL,09St. Clair,0538.44,08-89.9835
0562223,10Belleville,02IL,09St. Clair,0738.5456,08-90.0378
0562225,20Scott Air Force Base,02IL,09St. Clair,0738.5432,07-89.859
0562226,10Belleville,02IL,09St. Clair,0738.5352,08-90.0006
0562230,06Breese,02IL,07Clinton,0738.6188,08-89.5284
0562231,07Carlyle,02IL,07Clinton,0738.6066,08-89.3805
0562232,10Caseyville,02IL,09St. Clair,0738.6345,08-90.0135
0562233,07Chester,02IL,08Randolph,0737.9188,08-89.8218
0562234,12Collinsville,02IL,07Madison,0738.6835,08-89.9853
0562236,08Columbia,02IL,06Monroe,0738.4325,08-90.2027
0562237,12Coulterville,02IL,08Randolph,0738.1753,08-89.6479
0562238,06Cutler,02IL,05Perry,0738.0427,08-89.5661
0562239,04Dupo,02IL,09St. Clair,0738.5162,08-90.2104
0562240,15East Carondelet,02IL,09St. Clair,0738.5349,08-90.2208
0562241,11Ellis Grove,02IL,08Randolph,0738.0054,08-89.9008
0562242,10Evansville,02IL,08Randolph,0738.0926,07-89.917
0562243,08Freeburg,02IL,09St. Clair,0638.408,08-89.9181
0562244,05Fults,02IL,06Monroe,0738.1797,08-90.1974
0562245,10Germantown,02IL,07Clinton,0738.5487,08-89.5413
0562246,10Greenville,02IL,04Bond,0738.8933,08-89.4052
0562247,10Hagarstown,02IL,07Fayette,0738.9434,08-89.1684
0562248,06Hecker,02IL,06Monroe,0738.3044,08-89.9935
0562249,08Highland,02IL,07Madison,0738.7631,08-89.6789
0562250,07Hoffman,02IL,07Clinton,0738.5408,08-89.2661
0562252,04Huey,02IL,07Clinton,0738.6018,08-89.2915
0562253,09Keyesport,02IL,07Clinton,0738.7769,08-89.2975
0562254,07Lebanon,02IL,09St. Clair,0738.6053,08-89.7992
0562255,08Lenzburg,02IL,09St. Clair,0638.295,08-89.7922
0562256,09Maeystown,02IL,06Monroe,0738.3043,08-90.1356
0562257,07Marissa,02IL,09St. Clair,0738.2455,08-89.7501
0562258,09Mascoutah,02IL,09St. Clair,0738.4745,08-89.7877
0562259,06Menard,02IL,08Randolph,0737.9101,08-89.8398
0562260,09Millstadt,02IL,09St. Clair,0738.4443,08-90.0888
0562261,05Modoc,02IL,08Randolph,0738.0507,08-90.0163
0562262,14Mulberry Grove,02IL,04Bond,0738.9311,08-89.2463
0562263,09Nashville,02IL,10Washington,0738.3352,08-89.3841
0562264,10New Athens,02IL,09St. Clair,0638.316,08-89.8728
0562265,09New Baden,02IL,07Clinton,0738.5315,08-89.6922
0562266,11New Memphis,02IL,07Clinton,0738.4857,08-89.6816
0562268,07Oakdale,02IL,10Washington,0738.2573,07-89.596
0562269,08O Fallon,02IL,09St. Clair,0738.5718,08-89.8957
0562271,09Okawville,02IL,10Washington,0738.4319,07-89.523
0562272,05Percy,02IL,08Randolph,0738.0126,07-89.617
0562273,07Pierron,02IL,04Bond,0738.8845,08-89.4449
0562274,13Pinckneyville,02IL,05Perry,0738.0903,08-89.3858
0562275,10Pocahontas,02IL,04Bond,0738.7846,08-89.5247
0562277,17Prairie Du Rocher,02IL,08Randolph,0738.0831,08-90.0959
0562278,07Red Bud,02IL,08Randolph,0738.1907,08-89.9884
0562279,07Renault,02IL,06Monroe,0738.1521,08-90.1346
0562280,08Rockwood,02IL,08Randolph,0737.8322,08-89.6214
0562281,11Saint Jacob,02IL,07Madison,0738.7059,08-89.7925
0562282,12Saint Libory,02IL,09St. Clair,0738.3632,08-89.7139
0562284,09Smithboro,02IL,04Bond,0738.8739,08-89.3266
0562285,08Smithton,02IL,09St. Clair,0738.4231,08-89.9896
0562286,06Sparta,02IL,08Randolph,0738.1318,08-89.7035
0562288,11Steeleville,02IL,08Randolph,0738.0057,08-89.6665
0562289,11Summerfield,02IL,09St. Clair,0738.5967,08-89.7512
0562292,06Tilden,02IL,08Randolph,0738.2122,08-89.6895
0562293,07Trenton,02IL,07Clinton,0738.6191,08-89.6447
0562294,04Troy,02IL,07Madison,0738.7243,08-89.8708
0562295,08Valmeyer,02IL,06Monroe,0738.2805,08-90.3122
0562297,05Walsh,02IL,08Randolph,0738.0203,08-89.8297
0562298,08Waterloo,02IL,06Monroe,0738.3223,08-90.1478
0562301,06Quincy,02IL,05Adams,0739.9307,08-91.3763
0562305,06Quincy,02IL,05Adams,0739.9601,08-91.3026
0562306,06Quincy,02IL,05Adams,0739.9356,08-91.4099
0562311,07Augusta,02IL,07Hancock,0740.2341,08-90.9554
0562312,05Barry,02IL,04Pike,0739.7047,08-91.0265
0562313,05Basco,02IL,07Hancock,0740.3283,07-91.197
0562314,06Baylis,02IL,04Pike,0739.7612,08-90.8832
0562316,05Bowen,02IL,07Hancock,0740.2341,08-91.0705
0562319,06Camden,02IL,08Schuyler,0740.1511,08-90.7544
0562320,10Camp Point,02IL,05Adams,0740.0293,08-91.0769
0562321,08Carthage,02IL,07Hancock,0740.4129,08-91.1005
0562323,12Chambersburg,02IL,04Pike,0739.8071,07-90.663
0562324,07Clayton,02IL,05Adams,0740.0133,08-90.9554
0562325,09Coatsburg,02IL,05Adams,0740.0554,08-91.1747
0562326,10Colchester,02IL,09McDonough,0740.4156,08-90.7846
0562329,06Colusa,02IL,07Hancock,0740.5714,08-91.1682
0562330,11Dallas City,02IL,07Hancock,0640.572,08-91.1255
